mode,function,kernel,pipeline,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,o_scale,o_store,kv_dma_issue,kv_dma_wait,kv_transform,host_elapsed
scna-int8,exp2,direct,on,32,32,15,2940.0,2612.0,2275.0,14.0,136.0,110.0,23.0,21.0,4.0,20.0,9.0,37.0,192.0,3288.0
scna-int8,exp2,direct,on,32,32,16,2939.0,2610.0,2274.0,14.0,135.0,110.0,24.0,22.0,4.0,20.0,10.0,35.0,193.0,3305.0
scna-int8,exp2,direct,on,32,32,17,2937.0,2610.0,2275.0,14.0,135.0,110.0,23.0,21.0,4.0,20.0,10.0,34.0,193.0,3182.0
scna-int8,exp2,direct,on,32,32,18,2939.0,2612.0,2275.0,14.0,134.0,110.0,23.0,22.0,4.0,20.0,10.0,35.0,192.0,3189.0
scna-int8,exp2,direct,on,32,32,19,2933.0,2605.0,2275.0,14.0,133.0,111.0,24.0,22.0,4.0,20.0,10.0,33.0,194.0,3175.0
scna-int8,exp2,tree,off,8,4,0,849.0,224.0,180.0,2.0,321.0,291.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1131.0
scna-int8,exp2,tree,off,8,4,1,857.0,223.0,181.0,2.0,322.0,298.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1128.0
scna-int8,exp2,tree,off,8,4,2,857.0,224.0,180.0,2.0,317.0,303.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1128.0
scna-int8,exp2,tree,off,8,4,3,870.0,222.0,180.0,2.0,325.0,309.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1129.0
scna-int8,exp2,tree,off,8,4,4,855.0,222.0,180.0,2.0,314.0,306.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1129.0
scna-int8,exp2,tree,off,8,4,5,854.0,224.0,180.0,2.0,320.0,296.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1129.0
scna-int8,exp2,tree,off,8,4,6,862.0,222.0,180.0,2.0,313.0,313.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1129.0
scna-int8,exp2,tree,off,8,4,7,840.0,222.0,179.0,2.0,303.0,301.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1128.0
scna-int8,exp2,tree,off,8,4,8,850.0,223.0,180.0,2.0,302.0,310.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,1128.0
scna-int8,exp2,tree,off,8,4,9,846.0,223.0,179.0,2.0,308.0,302.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1171.0
scna-int8,exp2,tree,off,8,4,10,919.0,236.0,183.0,3.0,347.0,321.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1205.0
scna-int8,exp2,tree,off,8,4,11,920.0,235.0,183.0,3.0,348.0,322.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1234.0
scna-int8,exp2,tree,off,8,4,12,919.0,234.0,183.0,2.0,349.0,322.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1191.0
scna-int8,exp2,tree,off,8,4,13,919.0,235.0,183.0,2.0,348.0,323.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1199.0
scna-int8,exp2,tree,off,8,4,14,921.0,234.0,182.0,2.0,356.0,317.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1257.0
scna-int8,exp2,tree,off,8,4,15,916.0,236.0,182.0,2.0,340.0,327.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1190.0
scna-int8,exp2,tree,off,8,4,16,911.0,233.0,182.0,2.0,342.0,322.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1196.0
scna-int8,exp2,tree,off,8,4,17,914.0,234.0,182.0,2.0,338.0,329.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1217.0
scna-int8,exp2,tree,off,8,4,18,933.0,235.0,183.0,2.0,351.0,332.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,1254.0
scna-int8,exp2,tree,off,8,4,19,914.0,235.0,183.0,2.0,337.0,328.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1186.0
scna-int8,exp2,tree,off,8,8,0,1054.0,432.0,351.0,4.0,308.0,288.0,9.0,6.0,1.0,6.0,0.0,0.0,0.0,1317.0
scna-int8,exp2,tree,off,8,8,1,1018.0,430.0,351.0,4.0,302.0,258.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1352.0
scna-int8,exp2,tree,off,8,8,2,998.0,432.0,352.0,4.0,286.0,253.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1312.0
scna-int8,exp2,tree,off,8,8,3,1117.0,435.0,351.0,4.0,334.0,320.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1374.0
scna-int8,exp2,tree,off,8,8,4,1098.0,438.0,351.0,4.0,310.0,323.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1393.0
scna-int8,exp2,tree,off,8,8,5,1133.0,442.0,351.0,4.0,349.0,316.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1392.0
scna-int8,exp2,tree,off,8,8,6,1122.0,441.0,352.0,4.0,342.0,312.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1407.0
scna-int8,exp2,tree,off,8,8,7,1131.0,442.0,351.0,4.0,353.0,310.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1393.0
scna-int8,exp2,tree,off,8,8,8,1126.0,441.0,351.0,4.0,346.0,312.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1390.0
scna-int8,exp2,tree,off,8,8,9,1132.0,441.0,351.0,4.0,349.0,316.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1390.0
scna-int8,exp2,tree,off,8,8,10,1120.0,442.0,351.0,4.0,337.0,314.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1390.0
scna-int8,exp2,tree,off,8,8,11,1119.0,441.0,352.0,4.0,341.0,312.0,8.0,6.0,1.0,6.0,0.0,0.0,0.0,1390.0
scna-int8,exp2,tree,off,8,8,12,1124.0,441.0,351.0,4.0,339.0,317.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1393.0
scna-int8,exp2,tree,off,8,8,13,1123.0,440.0,351.0,4.0,346.0,311.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1390.0
scna-int8,exp2,tree,off,8,8,14,1151.0,449.0,353.0,4.0,354.0,323.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,1508.0
scna-int8,exp2,tree,off,8,8,15,1161.0,454.0,357.0,4.0,361.0,320.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1404.0
scna-int8,exp2,tree,off,8,8,16,1173.0,457.0,355.0,4.0,358.0,330.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1474.0
scna-int8,exp2,tree,off,8,8,17,1173.0,453.0,355.0,4.0,363.0,331.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1524.0
scna-int8,exp2,tree,off,8,8,18,1170.0,457.0,355.0,4.0,356.0,330.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1487.0
scna-int8,exp2,tree,off,8,8,19,1174.0,456.0,356.0,4.0,360.0,332.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1477.0
scna-int8,exp2,tree,off,8,16,0,1511.0,860.0,695.0,8.0,317.0,289.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1797.0
scna-int8,exp2,tree,off,8,16,1,1526.0,863.0,693.0,8.0,332.0,287.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1891.0
scna-int8,exp2,tree,off,8,16,2,1536.0,863.0,694.0,8.0,332.0,296.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1806.0
scna-int8,exp2,tree,off,8,16,3,1531.0,862.0,694.0,8.0,333.0,292.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1792.0
scna-int8,exp2,tree,off,8,16,4,1522.0,864.0,694.0,8.0,321.0,291.0,13.0,11.0,3.0,11.0,0.0,0.0,0.0,1874.0
scna-int8,exp2,tree,off,8,16,5,1498.0,863.0,694.0,8.0,298.0,292.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1804.0
scna-int8,exp2,tree,off,8,16,6,1521.0,867.0,693.0,8.0,316.0,293.0,13.0,10.0,3.0,11.0,0.0,0.0,0.0,1842.0
scna-int8,exp2,tree,off,8,16,7,1547.0,866.0,693.0,8.0,330.0,308.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1861.0
scna-int8,exp2,tree,off,8,16,8,1558.0,874.0,695.0,8.0,339.0,300.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1856.0
scna-int8,exp2,tree,off,8,16,9,1569.0,872.0,693.0,8.0,342.0,310.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1855.0
scna-int8,exp2,tree,off,8,16,10,1570.0,872.0,694.0,8.0,342.0,311.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1850.0
scna-int8,exp2,tree,off,8,16,11,1515.0,867.0,694.0,8.0,323.0,281.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1874.0
scna-int8,exp2,tree,off,8,16,12,1536.0,867.0,694.0,8.0,326.0,299.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1851.0
scna-int8,exp2,tree,off,8,16,13,1527.0,873.0,693.0,8.0,325.0,285.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1883.0
scna-int8,exp2,tree,off,8,16,14,1554.0,872.0,693.0,8.0,333.0,305.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1864.0
scna-int8,exp2,tree,off,8,16,15,1594.0,878.0,696.0,8.0,352.0,319.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1882.0
scna-int8,exp2,tree,off,8,16,16,1574.0,883.0,696.0,8.0,347.0,299.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1913.0
scna-int8,exp2,tree,off,8,16,17,1589.0,883.0,697.0,8.0,354.0,308.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1844.0
scna-int8,exp2,tree,off,8,16,18,1608.0,885.0,697.0,8.0,360.0,317.0,13.0,11.0,3.0,11.0,0.0,0.0,0.0,1943.0
scna-int8,exp2,tree,off,8,16,19,1587.0,878.0,696.0,8.0,354.0,311.0,13.0,10.0,3.0,10.0,0.0,0.0,0.0,1926.0
scna-int8,exp2,tree,off,8,32,0,2389.0,1694.0,1379.0,16.0,307.0,301.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2698.0
scna-int8,exp2,tree,off,8,32,1,2539.0,1739.0,1384.0,16.0,377.0,337.0,24.0,22.0,3.0,21.0,0.0,0.0,0.0,2833.0
scna-int8,exp2,tree,off,8,32,2,2541.0,1750.0,1384.0,16.0,369.0,335.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2903.0
scna-int8,exp2,tree,off,8,32,3,2544.0,1750.0,1384.0,16.0,368.0,339.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2930.0
scna-int8,exp2,tree,off,8,32,4,2526.0,1744.0,1384.0,16.0,359.0,335.0,24.0,22.0,4.0,22.0,0.0,0.0,0.0,2819.0
scna-int8,exp2,tree,off,8,32,5,2541.0,1748.0,1382.0,16.0,367.0,338.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2900.0
scna-int8,exp2,tree,off,8,32,6,2538.0,1745.0,1383.0,16.0,368.0,337.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2895.0
scna-int8,exp2,tree,off,8,32,7,2537.0,1748.0,1383.0,16.0,366.0,336.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2892.0
scna-int8,exp2,tree,off,8,32,8,2536.0,1750.0,1383.0,16.0,365.0,333.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2899.0
scna-int8,exp2,tree,off,8,32,9,2539.0,1751.0,1383.0,16.0,366.0,334.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2912.0
scna-int8,exp2,tree,off,8,32,10,2538.0,1751.0,1385.0,16.0,362.0,337.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2915.0
scna-int8,exp2,tree,off,8,32,11,2547.0,1749.0,1383.0,16.0,372.0,338.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2835.0
scna-int8,exp2,tree,off,8,32,12,2535.0,1748.0,1383.0,16.0,366.0,333.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2897.0
scna-int8,exp2,tree,off,8,32,13,2530.0,1740.0,1384.0,16.0,365.0,337.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2873.0
scna-int8,exp2,tree,off,8,32,14,2521.0,1749.0,1384.0,15.0,350.0,335.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2863.0
scna-int8,exp2,tree,off,8,32,15,2528.0,1743.0,1383.0,16.0,365.0,332.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2820.0
scna-int8,exp2,tree,off,8,32,16,2514.0,1747.0,1383.0,16.0,365.0,315.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2901.0
scna-int8,exp2,tree,off,8,32,17,2520.0,1743.0,1383.0,16.0,361.0,329.0,24.0,23.0,3.0,21.0,0.0,0.0,0.0,2807.0
scna-int8,exp2,tree,off,8,32,18,2526.0,1749.0,1383.0,16.0,359.0,330.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2919.0
scna-int8,exp2,tree,off,8,32,19,2529.0,1751.0,1383.0,16.0,359.0,330.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2910.0
scna-int8,exp2,tree,off,16,4,0,846.0,244.0,200.0,2.0,305.0,282.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,1147.0
scna-int8,exp2,tree,off,16,4,1,859.0,244.0,200.0,2.0,298.0,302.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,1146.0
scna-int8,exp2,tree,off,16,4,2,852.0,243.0,199.0,2.0,315.0,281.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1142.0
scna-int8,exp2,tree,off,16,4,3,854.0,244.0,200.0,2.0,309.0,286.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,1144.0
scna-int8,exp2,tree,off,16,4,4,869.0,245.0,200.0,2.0,306.0,304.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1142.0
scna-int8,exp2,tree,off,16,4,5,872.0,243.0,200.0,2.0,312.0,303.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1148.0
scna-int8,exp2,tree,off,16,4,6,863.0,242.0,199.0,2.0,302.0,304.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,1147.0
scna-int8,exp2,tree,off,16,4,7,852.0,245.0,200.0,2.0,308.0,286.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1147.0
scna-int8,exp2,tree,off,16,4,8,862.0,244.0,200.0,2.0,299.0,306.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1146.0
scna-int8,exp2,tree,off,16,4,9,860.0,244.0,200.0,2.0,313.0,289.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1146.0
scna-int8,exp2,tree,off,16,4,10,869.0,247.0,199.0,2.0,315.0,294.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1142.0
scna-int8,exp2,tree,off,16,4,11,853.0,242.0,199.0,2.0,311.0,286.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1213.0
scna-int8,exp2,tree,off,16,4,12,895.0,250.0,203.0,2.0,322.0,309.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1194.0
scna-int8,exp2,tree,off,16,4,13,888.0,248.0,203.0,2.0,319.0,307.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1222.0
scna-int8,exp2,tree,off,16,4,14,897.0,248.0,202.0,2.0,321.0,314.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1207.0
scna-int8,exp2,tree,off,16,4,15,902.0,248.0,204.0,2.0,331.0,310.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1190.0
scna-int8,exp2,tree,off,16,4,16,894.0,249.0,202.0,2.0,320.0,311.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1193.0
scna-int8,exp2,tree,off,16,4,17,897.0,250.0,203.0,2.0,319.0,314.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1194.0
scna-int8,exp2,tree,off,16,4,18,898.0,248.0,202.0,2.0,323.0,313.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1202.0
scna-int8,exp2,tree,off,16,4,19,894.0,249.0,202.0,2.0,318.0,313.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1184.0
scna-int8,exp2,tree,off,16,8,0,1045.0,475.0,385.0,4.0,281.0,260.0,9.0,7.0,3.0,6.0,0.0,0.0,0.0,1321.0
scna-int8,exp2,tree,off,16,8,1,1036.0,473.0,384.0,4.0,281.0,256.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1328.0
scna-int8,exp2,tree,off,16,8,2,1043.0,476.0,385.0,4.0,283.0,258.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1323.0
scna-int8,exp2,tree,off,16,8,3,1041.0,475.0,385.0,4.0,283.0,256.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1320.0
scna-int8,exp2,tree,off,16,8,4,1042.0,475.0,385.0,4.0,284.0,256.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1325.0
scna-int8,exp2,tree,off,16,8,5,1037.0,476.0,385.0,4.0,279.0,254.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1316.0
scna-int8,exp2,tree,off,16,8,6,1040.0,476.0,385.0,4.0,281.0,255.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1322.0
scna-int8,exp2,tree,off,16,8,7,1036.0,476.0,385.0,4.0,278.0,255.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1321.0
scna-int8,exp2,tree,off,16,8,8,1034.0,475.0,384.0,4.0,278.0,254.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1322.0
scna-int8,exp2,tree,off,16,8,9,1033.0,475.0,384.0,4.0,276.0,254.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1320.0
scna-int8,exp2,tree,off,16,8,10,1034.0,476.0,384.0,4.0,276.0,254.0,9.0,6.0,3.0,6.0,0.0,0.0,0.0,1322.0
scna-int8,exp2,tree,off,16,8,11,1031.0,474.0,385.0,4.0,278.0,253.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1324.0
scna-int8,exp2,tree,off,16,8,12,1035.0,478.0,385.0,4.0,277.0,254.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1371.0
scna-int8,exp2,tree,off,16,8,13,1051.0,477.0,386.0,4.0,274.0,272.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1333.0
scna-int8,exp2,tree,off,16,8,14,1049.0,474.0,385.0,4.0,283.0,266.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1381.0
scna-int8,exp2,tree,off,16,8,15,1057.0,477.0,385.0,5.0,281.0,271.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1320.0
scna-int8,exp2,tree,off,16,8,16,1053.0,476.0,386.0,4.0,281.0,270.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1348.0
scna-int8,exp2,tree,off,16,8,17,1035.0,473.0,385.0,4.0,277.0,259.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1281.0
scna-int8,exp2,tree,off,16,8,18,1053.0,477.0,386.0,4.0,279.0,269.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1328.0
scna-int8,exp2,tree,off,16,8,19,1035.0,475.0,385.0,4.0,275.0,258.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1396.0
scna-int8,exp2,tree,off,16,16,0,1550.0,925.0,762.0,9.0,311.0,268.0,12.0,11.0,3.0,11.0,0.0,0.0,0.0,1873.0
scna-int8,exp2,tree,off,16,16,1,1556.0,925.0,763.0,8.0,307.0,279.0,13.0,11.0,3.0,10.0,0.0,0.0,0.0,1854.0
scna-int8,exp2,tree,off,16,16,2,1550.0,926.0,761.0,9.0,298.0,281.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1882.0
scna-int8,exp2,tree,off,16,16,3,1623.0,934.0,763.0,9.0,339.0,306.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1981.0
scna-int8,exp2,tree,off,16,16,4,1663.0,945.0,766.0,8.0,356.0,318.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,2020.0
scna-int8,exp2,tree,off,16,16,5,1682.0,949.0,765.0,8.0,369.0,320.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,2013.0
scna-int8,exp2,tree,off,16,16,6,1676.0,947.0,765.0,8.0,365.0,320.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1989.0
scna-int8,exp2,tree,off,16,16,7,1684.0,945.0,766.0,8.0,367.0,328.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1983.0
scna-int8,exp2,tree,off,16,16,8,1687.0,949.0,765.0,9.0,369.0,324.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1986.0
scna-int8,exp2,tree,off,16,16,9,1681.0,951.0,766.0,8.0,363.0,323.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1971.0
scna-int8,exp2,tree,off,16,16,10,1658.0,946.0,767.0,8.0,357.0,311.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1935.0
scna-int8,exp2,tree,off,16,16,11,1681.0,945.0,765.0,8.0,366.0,326.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,2027.0
scna-int8,exp2,tree,off,16,16,12,1681.0,950.0,765.0,8.0,369.0,318.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,2000.0
scna-int8,exp2,tree,off,16,16,13,1662.0,943.0,765.0,8.0,364.0,312.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,1919.0
scna-int8,exp2,tree,off,16,16,14,1606.0,936.0,762.0,8.0,324.0,303.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1895.0
scna-int8,exp2,tree,off,16,16,15,1607.0,942.0,761.0,8.0,333.0,288.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1975.0
scna-int8,exp2,tree,off,16,16,16,1627.0,946.0,761.0,8.0,326.0,312.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,2006.0
scna-int8,exp2,tree,off,16,16,17,1626.0,947.0,761.0,8.0,337.0,299.0,12.0,10.0,3.0,10.0,0.0,0.0,0.0,1881.0
scna-int8,exp2,tree,off,16,16,18,1614.0,947.0,761.0,8.0,336.0,288.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,1922.0
scna-int8,exp2,tree,off,16,16,19,1615.0,945.0,761.0,8.0,333.0,293.0,12.0,11.0,3.0,10.0,0.0,0.0,0.0,1980.0
scna-int8,exp2,tree,off,16,32,0,2509.0,1875.0,1508.0,16.0,284.0,262.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2801.0
scna-int8,exp2,tree,off,16,32,1,2501.0,1870.0,1508.0,16.0,280.0,264.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2878.0
scna-int8,exp2,tree,off,16,32,2,2508.0,1875.0,1509.0,16.0,283.0,262.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2891.0
scna-int8,exp2,tree,off,16,32,3,2509.0,1875.0,1508.0,16.0,283.0,263.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2787.0
scna-int8,exp2,tree,off,16,32,4,2517.0,1877.0,1508.0,16.0,281.0,271.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2819.0
scna-int8,exp2,tree,off,16,32,5,2524.0,1880.0,1509.0,15.0,286.0,272.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2923.0
scna-int8,exp2,tree,off,16,32,6,2520.0,1875.0,1508.0,15.0,288.0,271.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2915.0
scna-int8,exp2,tree,off,16,32,7,2519.0,1884.0,1508.0,15.0,280.0,269.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2923.0
scna-int8,exp2,tree,off,16,32,8,2513.0,1878.0,1509.0,16.0,280.0,266.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2862.0
scna-int8,exp2,tree,off,16,32,9,2516.0,1882.0,1508.0,15.0,286.0,261.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2838.0
scna-int8,exp2,tree,off,16,32,10,2506.0,1874.0,1508.0,16.0,281.0,264.0,24.0,22.0,3.0,22.0,0.0,0.0,0.0,2870.0
scna-int8,exp2,tree,off,16,32,11,2528.0,1882.0,1508.0,15.0,288.0,271.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2917.0
scna-int8,exp2,tree,off,16,32,12,2525.0,1882.0,1509.0,16.0,286.0,268.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2914.0
scna-int8,exp2,tree,off,16,32,13,2525.0,1882.0,1508.0,16.0,285.0,269.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2913.0
scna-int8,exp2,tree,off,16,32,14,2515.0,1876.0,1508.0,16.0,283.0,267.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2881.0
scna-int8,exp2,tree,off,16,32,15,2513.0,1875.0,1509.0,16.0,282.0,268.0,24.0,23.0,3.0,22.0,0.0,0.0,0.0,2840.0
scna-int8,exp2,tree,off,16,32,16,2521.0,1885.0,1508.0,16.0,284.0,264.0,24.0,22.0,4.0,22.0,0.0,0.0,0.0,2915.0
scna-int8,exp2,tree,off,16,32,17,2523.0,1883.0,1508.0,16.0,284.0,267.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2872.0
scna-int8,exp2,tree,off,16,32,18,2502.0,1866.0,1509.0,15.0,280.0,268.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2808.0
scna-int8,exp2,tree,off,16,32,19,2516.0,1879.0,1508.0,16.0,282.0,266.0,24.0,23.0,4.0,22.0,0.0,0.0,0.0,2849.0
scna-int8,exp2,tree,off,32,4,0,843.0,274.0,230.0,2.0,293.0,263.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1172.0
scna-int8,exp2,tree,off,32,4,1,842.0,273.0,229.0,2.0,292.0,264.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1086.0
scna-int8,exp2,tree,off,32,4,2,837.0,274.0,229.0,2.0,290.0,260.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1083.0
scna-int8,exp2,tree,off,32,4,3,835.0,273.0,230.0,2.0,287.0,262.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1080.0
scna-int8,exp2,tree,off,32,4,4,819.0,274.0,229.0,2.0,281.0,252.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1126.0
scna-int8,exp2,tree,off,32,4,5,811.0,273.0,229.0,2.0,277.0,250.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1124.0
scna-int8,exp2,tree,off,32,4,6,831.0,274.0,229.0,2.0,280.0,264.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1158.0
scna-int8,exp2,tree,off,32,4,7,868.0,278.0,229.0,2.0,299.0,279.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1110.0
scna-int8,exp2,tree,off,32,4,8,880.0,274.0,229.0,2.0,299.0,294.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1205.0
scna-int8,exp2,tree,off,32,4,9,880.0,278.0,229.0,2.0,299.0,289.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1195.0
