mode,function,kernel,pipeline,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,o_scale,o_store,kv_dma_issue,kv_dma_wait,kv_transform,host_elapsed
baseline,none,none,on,0,4,108,392.0,150.0,0.0,1.0,131.0,103.0,3.0,0.0,0.0,4.0,8.0,27.0,191.0,660.0
baseline,none,none,on,0,4,109,392.0,150.0,0.0,1.0,131.0,102.0,4.0,0.0,0.0,4.0,8.0,26.0,191.0,658.0
baseline,none,none,on,0,4,110,392.0,149.0,0.0,1.0,132.0,102.0,4.0,0.0,0.0,4.0,9.0,27.0,191.0,658.0
baseline,none,none,on,0,4,111,395.0,151.0,0.0,1.0,131.0,104.0,4.0,0.0,0.0,4.0,9.0,29.0,192.0,585.0
baseline,none,none,on,0,4,112,517.0,167.0,0.0,1.0,177.0,164.0,4.0,0.0,0.0,4.0,9.0,135.0,190.0,789.0
baseline,none,none,on,0,4,113,498.0,165.0,0.0,1.0,173.0,152.0,3.0,0.0,0.0,4.0,10.0,119.0,190.0,786.0
baseline,none,none,on,0,4,114,497.0,166.0,0.0,1.0,171.0,152.0,3.0,0.0,0.0,4.0,8.0,117.0,190.0,716.0
baseline,none,none,on,0,4,115,507.0,164.0,0.0,2.0,175.0,160.0,3.0,0.0,0.0,3.0,10.0,130.0,190.0,788.0
baseline,none,none,on,0,4,116,500.0,163.0,0.0,2.0,174.0,153.0,4.0,0.0,0.0,4.0,9.0,120.0,191.0,671.0
baseline,none,none,on,0,4,117,496.0,164.0,0.0,1.0,173.0,150.0,4.0,0.0,0.0,4.0,9.0,116.0,190.0,788.0
baseline,none,none,on,0,4,118,507.0,166.0,0.0,2.0,175.0,156.0,4.0,0.0,0.0,4.0,9.0,125.0,190.0,787.0
baseline,none,none,on,0,4,119,492.0,163.0,0.0,1.0,172.0,149.0,3.0,0.0,0.0,4.0,9.0,116.0,190.0,789.0
baseline,none,none,on,0,8,0,555.0,300.0,0.0,4.0,131.0,101.0,8.0,4.0,2.0,5.0,9.0,25.0,192.0,780.0
baseline,none,none,on,0,8,1,558.0,302.0,0.0,3.0,131.0,103.0,8.0,4.0,2.0,5.0,8.0,26.0,192.0,808.0
baseline,none,none,on,0,8,2,557.0,300.0,0.0,4.0,133.0,101.0,8.0,4.0,2.0,5.0,8.0,27.0,191.0,776.0
baseline,none,none,on,0,8,3,557.0,301.0,0.0,3.0,131.0,102.0,8.0,4.0,2.0,6.0,8.0,26.0,191.0,773.0
baseline,none,none,on,0,8,4,560.0,302.0,0.0,4.0,133.0,102.0,8.0,4.0,2.0,5.0,9.0,26.0,191.0,771.0
baseline,none,none,on,0,8,5,558.0,302.0,0.0,3.0,133.0,102.0,7.0,4.0,2.0,5.0,9.0,25.0,192.0,770.0
baseline,none,none,on,0,8,6,560.0,301.0,0.0,4.0,133.0,103.0,8.0,4.0,2.0,5.0,9.0,27.0,191.0,766.0
baseline,none,none,on,0,8,7,556.0,300.0,0.0,4.0,132.0,101.0,8.0,4.0,2.0,5.0,10.0,25.0,192.0,780.0
baseline,none,none,on,0,8,8,561.0,302.0,0.0,4.0,132.0,103.0,8.0,4.0,2.0,6.0,9.0,27.0,192.0,768.0
baseline,none,none,on,0,8,9,554.0,301.0,0.0,3.0,132.0,100.0,7.0,4.0,2.0,5.0,9.0,24.0,192.0,798.0
baseline,none,none,on,0,8,10,559.0,302.0,0.0,4.0,133.0,101.0,8.0,4.0,2.0,5.0,10.0,26.0,191.0,768.0
baseline,none,none,on,0,8,11,557.0,300.0,0.0,4.0,133.0,101.0,8.0,4.0,2.0,5.0,10.0,26.0,192.0,770.0
baseline,none,none,on,0,8,12,592.0,305.0,0.0,4.0,133.0,131.0,8.0,4.0,2.0,5.0,8.0,55.0,192.0,848.0
baseline,none,none,on,0,8,13,691.0,327.0,0.0,4.0,183.0,158.0,8.0,4.0,2.0,5.0,10.0,135.0,191.0,991.0
baseline,none,none,on,0,8,14,688.0,326.0,0.0,3.0,182.0,158.0,8.0,4.0,2.0,5.0,9.0,134.0,190.0,1005.0
baseline,none,none,on,0,8,15,690.0,326.0,0.0,4.0,182.0,159.0,8.0,4.0,2.0,5.0,9.0,135.0,190.0,876.0
baseline,none,none,on,0,8,16,691.0,324.0,0.0,3.0,181.0,164.0,8.0,4.0,2.0,5.0,8.0,138.0,190.0,954.0
baseline,none,none,on,0,8,17,691.0,323.0,0.0,3.0,183.0,163.0,8.0,4.0,2.0,5.0,10.0,139.0,190.0,994.0
baseline,none,none,on,0,8,18,685.0,325.0,0.0,3.0,181.0,157.0,8.0,4.0,2.0,5.0,9.0,132.0,190.0,962.0
baseline,none,none,on,0,8,19,687.0,326.0,0.0,3.0,180.0,159.0,8.0,4.0,2.0,5.0,9.0,133.0,190.0,964.0
baseline,none,none,on,0,8,100,561.0,302.0,0.0,3.0,133.0,103.0,8.0,4.0,3.0,5.0,9.0,27.0,191.0,769.0
baseline,none,none,on,0,8,101,559.0,301.0,0.0,3.0,133.0,102.0,8.0,4.0,3.0,5.0,8.0,27.0,191.0,769.0
baseline,none,none,on,0,8,102,559.0,302.0,0.0,3.0,132.0,102.0,7.0,4.0,3.0,6.0,10.0,27.0,191.0,768.0
baseline,none,none,on,0,8,103,556.0,299.0,0.0,3.0,132.0,102.0,8.0,4.0,3.0,5.0,8.0,26.0,191.0,767.0
baseline,none,none,on,0,8,104,561.0,303.0,0.0,3.0,132.0,102.0,8.0,4.0,3.0,6.0,10.0,28.0,191.0,768.0
baseline,none,none,on,0,8,105,557.0,302.0,0.0,3.0,131.0,102.0,8.0,4.0,2.0,5.0,9.0,25.0,192.0,775.0
baseline,none,none,on,0,8,106,560.0,303.0,0.0,3.0,132.0,102.0,8.0,4.0,3.0,5.0,10.0,27.0,192.0,766.0
baseline,none,none,on,0,8,107,558.0,299.0,0.0,4.0,133.0,102.0,8.0,4.0,3.0,5.0,10.0,27.0,191.0,773.0
baseline,none,none,on,0,8,108,559.0,304.0,0.0,3.0,132.0,101.0,8.0,4.0,3.0,4.0,10.0,25.0,192.0,769.0
baseline,none,none,on,0,8,109,559.0,302.0,0.0,3.0,133.0,102.0,8.0,4.0,2.0,5.0,9.0,27.0,191.0,778.0
baseline,none,none,on,0,8,110,561.0,302.0,0.0,3.0,137.0,100.0,7.0,4.0,3.0,5.0,10.0,29.0,192.0,774.0
baseline,none,none,on,0,8,111,584.0,299.0,0.0,3.0,133.0,130.0,8.0,4.0,2.0,5.0,10.0,55.0,192.0,846.0
baseline,none,none,on,0,8,112,662.0,320.0,0.0,4.0,162.0,156.0,8.0,4.0,3.0,5.0,9.0,111.0,191.0,929.0
baseline,none,none,on,0,8,113,662.0,322.0,0.0,3.0,161.0,156.0,8.0,4.0,3.0,5.0,9.0,109.0,191.0,969.0
baseline,none,none,on,0,8,114,664.0,322.0,0.0,4.0,163.0,155.0,8.0,4.0,3.0,5.0,9.0,111.0,190.0,855.0
baseline,none,none,on,0,8,115,660.0,318.0,0.0,4.0,163.0,156.0,8.0,4.0,3.0,4.0,9.0,112.0,190.0,914.0
baseline,none,none,on,0,8,116,664.0,320.0,0.0,4.0,164.0,156.0,8.0,4.0,3.0,5.0,9.0,113.0,190.0,916.0
baseline,none,none,on,0,8,117,663.0,321.0,0.0,3.0,163.0,157.0,8.0,4.0,3.0,4.0,8.0,113.0,190.0,957.0
baseline,none,none,on,0,8,118,673.0,324.0,0.0,4.0,164.0,162.0,8.0,4.0,3.0,4.0,9.0,120.0,191.0,952.0
baseline,none,none,on,0,8,119,659.0,320.0,0.0,4.0,164.0,152.0,8.0,4.0,3.0,4.0,9.0,110.0,191.0,950.0
baseline,none,none,on,0,16,0,870.0,598.0,0.0,8.0,131.0,100.0,12.0,8.0,3.0,10.0,9.0,24.0,192.0,1141.0
baseline,none,none,on,0,16,1,870.0,597.0,0.0,8.0,131.0,102.0,11.0,8.0,3.0,10.0,9.0,26.0,191.0,1121.0
baseline,none,none,on,0,16,2,872.0,599.0,0.0,7.0,131.0,102.0,12.0,8.0,3.0,10.0,9.0,26.0,192.0,1147.0
baseline,none,none,on,0,16,3,871.0,599.0,0.0,7.0,131.0,102.0,11.0,8.0,3.0,10.0,10.0,26.0,191.0,1097.0
baseline,none,none,on,0,16,4,873.0,599.0,0.0,8.0,131.0,102.0,12.0,8.0,3.0,10.0,10.0,26.0,192.0,1138.0
baseline,none,none,on,0,16,5,1040.0,632.0,0.0,8.0,178.0,189.0,12.0,8.0,3.0,10.0,9.0,160.0,190.0,1270.0
baseline,none,none,on,0,16,6,1045.0,634.0,0.0,8.0,183.0,188.0,11.0,8.0,3.0,10.0,10.0,164.0,191.0,1349.0
baseline,none,none,on,0,16,7,1034.0,630.0,0.0,8.0,180.0,183.0,12.0,8.0,3.0,10.0,9.0,156.0,191.0,1364.0
baseline,none,none,on,0,16,8,1043.0,637.0,0.0,8.0,178.0,187.0,12.0,8.0,3.0,10.0,9.0,158.0,190.0,1332.0
baseline,none,none,on,0,16,9,1042.0,636.0,0.0,8.0,178.0,187.0,12.0,8.0,3.0,10.0,9.0,158.0,191.0,1271.0
baseline,none,none,on,0,16,10,1037.0,632.0,0.0,8.0,182.0,182.0,12.0,8.0,3.0,10.0,9.0,157.0,190.0,1354.0
baseline,none,none,on,0,16,11,1041.0,633.0,0.0,8.0,181.0,186.0,12.0,8.0,3.0,10.0,8.0,161.0,190.0,1348.0
baseline,none,none,on,0,16,12,1030.0,632.0,0.0,8.0,180.0,177.0,12.0,8.0,3.0,10.0,9.0,152.0,191.0,1285.0
baseline,none,none,on,0,16,13,1044.0,644.0,0.0,8.0,177.0,182.0,12.0,8.0,3.0,10.0,9.0,153.0,190.0,1249.0
baseline,none,none,on,0,16,14,1050.0,640.0,0.0,8.0,185.0,184.0,12.0,8.0,3.0,10.0,9.0,163.0,190.0,1304.0
baseline,none,none,on,0,16,15,1035.0,633.0,0.0,8.0,180.0,181.0,12.0,8.0,3.0,10.0,9.0,156.0,190.0,1342.0
baseline,none,none,on,0,16,16,1127.0,645.0,0.0,8.0,202.0,239.0,12.0,8.0,3.0,10.0,8.0,234.0,190.0,1372.0
baseline,none,none,on,0,16,17,1167.0,665.0,0.0,7.0,225.0,237.0,12.0,8.0,3.0,10.0,10.0,256.0,190.0,1505.0
baseline,none,none,on,0,16,18,1169.0,661.0,0.0,8.0,232.0,235.0,12.0,8.0,3.0,10.0,8.0,260.0,190.0,1486.0
baseline,none,none,on,0,16,19,1164.0,662.0,0.0,8.0,223.0,238.0,12.0,8.0,3.0,10.0,9.0,253.0,190.0,1436.0
baseline,none,none,on,0,16,100,872.0,597.0,0.0,7.0,134.0,101.0,12.0,8.0,3.0,10.0,9.0,27.0,191.0,1106.0
baseline,none,none,on,0,16,101,870.0,597.0,0.0,7.0,133.0,100.0,12.0,8.0,3.0,10.0,8.0,26.0,191.0,1111.0
baseline,none,none,on,0,16,102,865.0,592.0,0.0,7.0,131.0,102.0,12.0,8.0,3.0,10.0,10.0,26.0,191.0,1097.0
baseline,none,none,on,0,16,103,875.0,599.0,0.0,8.0,133.0,102.0,12.0,8.0,3.0,10.0,9.0,28.0,191.0,1099.0
baseline,none,none,on,0,16,104,870.0,596.0,0.0,8.0,133.0,100.0,12.0,8.0,3.0,10.0,9.0,25.0,191.0,1100.0
baseline,none,none,on,0,16,105,871.0,597.0,0.0,8.0,132.0,101.0,12.0,8.0,3.0,10.0,9.0,24.0,192.0,1096.0
baseline,none,none,on,0,16,106,872.0,598.0,0.0,8.0,132.0,101.0,12.0,8.0,3.0,10.0,9.0,27.0,191.0,1095.0
baseline,none,none,on,0,16,107,869.0,594.0,0.0,8.0,133.0,101.0,12.0,8.0,3.0,10.0,10.0,28.0,191.0,1105.0
baseline,none,none,on,0,16,108,872.0,596.0,0.0,8.0,132.0,103.0,12.0,8.0,3.0,10.0,10.0,28.0,192.0,1105.0
baseline,none,none,on,0,16,109,964.0,613.0,0.0,7.0,152.0,159.0,12.0,8.0,3.0,10.0,9.0,103.0,191.0,1176.0
baseline,none,none,on,0,16,110,1002.0,631.0,0.0,8.0,170.0,160.0,12.0,8.0,3.0,10.0,10.0,123.0,190.0,1231.0
baseline,none,none,on,0,16,111,996.0,624.0,0.0,8.0,172.0,159.0,12.0,8.0,3.0,10.0,9.0,123.0,190.0,1326.0
baseline,none,none,on,0,16,112,988.0,625.0,0.0,8.0,170.0,152.0,12.0,8.0,3.0,10.0,10.0,115.0,191.0,1307.0
baseline,none,none,on,0,16,113,989.0,628.0,0.0,8.0,164.0,156.0,12.0,8.0,3.0,10.0,9.0,113.0,191.0,1213.0
baseline,none,none,on,0,16,114,984.0,626.0,0.0,8.0,165.0,152.0,12.0,8.0,3.0,10.0,9.0,108.0,190.0,1192.0
baseline,none,none,on,0,16,115,987.0,628.0,0.0,8.0,166.0,152.0,12.0,8.0,3.0,10.0,10.0,109.0,191.0,1193.0
baseline,none,none,on,0,16,116,987.0,630.0,0.0,8.0,164.0,152.0,12.0,8.0,3.0,10.0,9.0,110.0,191.0,1192.0
baseline,none,none,on,0,16,117,987.0,627.0,0.0,8.0,165.0,154.0,12.0,8.0,3.0,10.0,10.0,112.0,191.0,1316.0
baseline,none,none,on,0,16,118,990.0,633.0,0.0,8.0,165.0,151.0,12.0,8.0,3.0,10.0,10.0,110.0,190.0,1197.0
baseline,none,none,on,0,16,119,984.0,627.0,0.0,8.0,164.0,152.0,12.0,8.0,3.0,10.0,8.0,110.0,190.0,1300.0
baseline,none,none,on,0,32,0,1513.0,1196.0,0.0,14.0,132.0,103.0,23.0,20.0,4.0,21.0,8.0,27.0,192.0,1766.0
baseline,none,none,on,0,32,1,1513.0,1195.0,0.0,14.0,133.0,103.0,23.0,20.0,4.0,21.0,10.0,29.0,192.0,1754.0
baseline,none,none,on,0,32,2,1615.0,1243.0,0.0,14.0,144.0,147.0,22.0,20.0,4.0,21.0,8.0,84.0,190.0,1918.0
baseline,none,none,on,0,32,3,1632.0,1253.0,0.0,14.0,147.0,150.0,23.0,20.0,4.0,21.0,8.0,89.0,191.0,1886.0
baseline,none,none,on,0,32,4,1624.0,1251.0,0.0,14.0,150.0,142.0,22.0,20.0,4.0,21.0,8.0,86.0,190.0,1974.0
baseline,none,none,on,0,32,5,1624.0,1245.0,0.0,14.0,148.0,150.0,22.0,20.0,4.0,21.0,9.0,91.0,190.0,1877.0
baseline,none,none,on,0,32,6,1623.0,1249.0,0.0,14.0,151.0,142.0,22.0,20.0,4.0,21.0,10.0,88.0,190.0,1949.0
baseline,none,none,on,0,32,7,1635.0,1260.0,0.0,14.0,148.0,146.0,22.0,20.0,4.0,21.0,8.0,86.0,190.0,1873.0
baseline,none,none,on,0,32,8,1648.0,1273.0,0.0,14.0,152.0,142.0,22.0,20.0,4.0,21.0,9.0,87.0,190.0,1960.0
baseline,none,none,on,0,32,9,1643.0,1268.0,0.0,14.0,152.0,142.0,22.0,20.0,4.0,21.0,10.0,87.0,190.0,2029.0
baseline,none,none,on,0,32,10,1702.0,1274.0,0.0,14.0,172.0,174.0,23.0,20.0,4.0,21.0,9.0,139.0,191.0,1945.0
baseline,none,none,on,0,32,11,1693.0,1269.0,0.0,14.0,172.0,170.0,23.0,20.0,4.0,21.0,9.0,136.0,190.0,1945.0
baseline,none,none,on,0,32,12,1670.0,1251.0,0.0,14.0,169.0,168.0,23.0,20.0,4.0,21.0,8.0,130.0,190.0,1994.0
baseline,none,none,on,0,32,13,1665.0,1244.0,0.0,14.0,171.0,168.0,23.0,20.0,4.0,21.0,9.0,132.0,190.0,1924.0
baseline,none,none,on,0,32,14,1681.0,1261.0,0.0,14.0,173.0,165.0,23.0,20.0,4.0,21.0,8.0,130.0,190.0,2015.0
baseline,none,none,on,0,32,15,1672.0,1257.0,0.0,14.0,166.0,167.0,23.0,20.0,4.0,21.0,9.0,126.0,190.0,2018.0
baseline,none,none,on,0,32,16,1677.0,1260.0,0.0,14.0,166.0,169.0,23.0,20.0,4.0,21.0,9.0,128.0,191.0,2013.0
baseline,none,none,on,0,32,17,1678.0,1261.0,0.0,14.0,171.0,164.0,23.0,20.0,4.0,21.0,10.0,129.0,190.0,2025.0
baseline,none,none,on,0,32,18,1677.0,1262.0,0.0,14.0,170.0,163.0,23.0,20.0,4.0,21.0,9.0,125.0,191.0,2021.0
baseline,none,none,on,0,32,19,1666.0,1255.0,0.0,14.0,170.0,159.0,23.0,20.0,4.0,21.0,10.0,122.0,190.0,1977.0
baseline,none,none,on,0,32,100,1514.0,1199.0,0.0,14.0,131.0,103.0,23.0,20.0,4.0,20.0,9.0,28.0,191.0,1754.0
baseline,none,none,on,0,32,101,1514.0,1198.0,0.0,14.0,131.0,103.0,23.0,20.0,4.0,21.0,9.0,27.0,191.0,1858.0
baseline,none,none,on,0,32,102,1512.0,1198.0,0.0,14.0,131.0,103.0,22.0,20.0,4.0,20.0,10.0,27.0,192.0,1838.0
baseline,none,none,on,0,32,103,1515.0,1197.0,0.0,15.0,131.0,104.0,23.0,20.0,4.0,21.0,10.0,27.0,192.0,1860.0
baseline,none,none,on,0,32,104,1666.0,1246.0,0.0,14.0,160.0,179.0,23.0,20.0,4.0,20.0,8.0,132.0,190.0,1916.0
baseline,none,none,on,0,32,105,1713.0,1262.0,0.0,15.0,189.0,179.0,23.0,20.0,4.0,21.0,8.0,162.0,190.0,2010.0
baseline,none,none,on,0,32,106,1692.0,1256.0,0.0,15.0,180.0,173.0,23.0,20.0,4.0,21.0,10.0,146.0,190.0,2010.0
baseline,none,none,on,0,32,107,1700.0,1261.0,0.0,15.0,187.0,170.0,23.0,20.0,4.0,20.0,9.0,151.0,190.0,1993.0
baseline,none,none,on,0,32,108,1695.0,1262.0,0.0,15.0,180.0,171.0,23.0,20.0,4.0,20.0,9.0,145.0,190.0,1981.0
baseline,none,none,on,0,32,109,1702.0,1256.0,0.0,15.0,186.0,178.0,23.0,20.0,4.0,20.0,10.0,157.0,190.0,1987.0
baseline,none,none,on,0,32,110,1701.0,1265.0,0.0,15.0,186.0,168.0,23.0,20.0,4.0,20.0,10.0,149.0,189.0,2009.0
baseline,none,none,on,0,32,111,1676.0,1257.0,0.0,15.0,185.0,153.0,22.0,20.0,4.0,20.0,10.0,132.0,190.0,2014.0
baseline,none,none,on,0,32,112,1623.0,1247.0,0.0,15.0,153.0,141.0,23.0,20.0,4.0,20.0,10.0,87.0,191.0,1978.0
baseline,none,none,on,0,32,113,1633.0,1248.0,0.0,15.0,152.0,151.0,22.0,20.0,4.0,21.0,10.0,96.0,190.0,1883.0
baseline,none,none,on,0,32,114,1625.0,1248.0,0.0,15.0,150.0,145.0,22.0,20.0,4.0,21.0,9.0,87.0,190.0,1984.0
baseline,none,none,on,0,32,115,1629.0,1249.0,0.0,15.0,153.0,146.0,22.0,20.0,4.0,20.0,10.0,92.0,190.0,1882.0
baseline,none,none,on,0,32,116,1623.0,1249.0,0.0,14.0,152.0,142.0,22.0,20.0,4.0,20.0,9.0,87.0,190.0,1865.0
baseline,none,none,on,0,32,117,1615.0,1236.0,0.0,16.0,155.0,142.0,22.0,20.0,4.0,20.0,8.0,89.0,190.0,1894.0
baseline,none,none,on,0,32,118,1584.0,1239.0,0.0,14.0,139.0,124.0,23.0,20.0,4.0,21.0,9.0,56.0,191.0,1910.0
baseline,none,none,on,0,32,119,1593.0,1236.0,0.0,14.0,138.0,138.0,22.0,20.0,4.0,21.0,9.0,69.0,191.0,1852.0
lut-exp,none,none,off,0,4,0,813.0,118.0,0.0,3.0,345.0,335.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1100.0
lut-exp,none,none,off,0,4,1,822.0,117.0,0.0,3.0,359.0,331.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1100.0
lut-exp,none,none,off,0,4,2,822.0,117.0,0.0,3.0,358.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1068.0
lut-exp,none,none,off,0,4,3,819.0,117.0,0.0,2.0,359.0,329.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1109.0
lut-exp,none,none,off,0,4,4,820.0,119.0,0.0,3.0,358.0,328.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1088.0
lut-exp,none,none,off,0,4,5,820.0,116.0,0.0,3.0,355.0,334.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1109.0
lut-exp,none,none,off,0,4,6,821.0,115.0,0.0,3.0,359.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1131.0
lut-exp,none,none,off,0,4,7,813.0,117.0,0.0,3.0,350.0,331.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1141.0
lut-exp,none,none,off,0,4,8,817.0,117.0,0.0,3.0,353.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1106.0
lut-exp,none,none,off,0,4,9,813.0,117.0,0.0,3.0,349.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1160.0
lut-exp,none,none,off,0,4,10,815.0,115.0,0.0,2.0,356.0,330.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1114.0
lut-exp,none,none,off,0,4,11,808.0,116.0,0.0,2.0,346.0,332.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1079.0
lut-exp,none,none,off,0,4,12,817.0,116.0,0.0,3.0,356.0,330.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1093.0
lut-exp,none,none,off,0,4,13,792.0,137.0,0.0,2.0,250.0,391.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1130.0
lut-exp,none,none,off,0,4,14,703.0,140.0,0.0,2.0,157.0,392.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1023.0
lut-exp,none,none,off,0,4,15,699.0,138.0,0.0,2.0,155.0,392.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1073.0
lut-exp,none,none,off,0,4,16,699.0,137.0,0.0,2.0,156.0,392.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1043.0
lut-exp,none,none,off,0,4,17,696.0,139.0,0.0,3.0,154.0,388.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1005.0
lut-exp,none,none,off,0,4,18,694.0,140.0,0.0,2.0,153.0,387.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,927.0
lut-exp,none,none,off,0,4,19,692.0,140.0,0.0,2.0,153.0,386.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1033.0
lut-exp,none,none,off,0,4,100,677.0,86.0,0.0,2.0,295.0,281.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,986.0
lut-exp,none,none,off,0,4,101,665.0,85.0,0.0,2.0,279.0,287.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,983.0
lut-exp,none,none,off,0,4,102,668.0,86.0,0.0,2.0,288.0,280.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1005.0
lut-exp,none,none,off,0,4,103,659.0,85.0,0.0,2.0,282.0,278.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,910.0
lut-exp,none,none,off,0,4,104,679.0,86.0,0.0,2.0,300.0,278.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,987.0
lut-exp,none,none,off,0,4,105,673.0,85.0,0.0,2.0,290.0,283.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,986.0
lut-exp,none,none,off,0,4,106,680.0,87.0,0.0,2.0,290.0,288.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,987.0
lut-exp,none,none,off,0,4,107,678.0,86.0,0.0,2.0,296.0,282.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,984.0
lut-exp,none,none,off,0,4,108,675.0,86.0,0.0,2.0,295.0,280.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,983.0
lut-exp,none,none,off,0,4,109,674.0,86.0,0.0,2.0,295.0,279.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,984.0
lut-exp,none,none,off,0,4,110,674.0,86.0,0.0,2.0,284.0,290.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,934.0
lut-exp,none,none,off,0,4,111,809.0,112.0,0.0,2.0,361.0,322.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1065.0
lut-exp,none,none,off,0,4,112,813.0,110.0,0.0,2.0,362.0,327.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1068.0
lut-exp,none,none,off,0,4,113,809.0,112.0,0.0,2.0,361.0,321.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,1077.0
lut-exp,none,none,off,0,4,114,808.0,111.0,0.0,2.0,360.0,323.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1050.0
lut-exp,none,none,off,0,4,115,815.0,112.0,0.0,2.0,364.0,324.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,1168.0
lut-exp,none,none,off,0,4,116,798.0,111.0,0.0,2.0,350.0,323.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1100.0
lut-exp,none,none,off,0,4,117,801.0,110.0,0.0,2.0,355.0,322.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1102.0
lut-exp,none,none,off,0,4,118,805.0,110.0,0.0,2.0,358.0,323.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1108.0
lut-exp,none,none,off,0,4,119,799.0,111.0,0.0,2.0,346.0,327.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,1069.0
lut-exp,none,none,off,0,8,0,789.0,162.0,0.0,4.0,317.0,283.0,8.0,7.0,2.0,6.0,0.0,0.0,0.0,1100.0
lut-exp,none,none,off,0,8,1,760.0,161.0,0.0,4.0,315.0,257.0,8.0,7.0,2.0,6.0,0.0,0.0,0.0,1010.0
lut-exp,none,none,off,0,8,2,768.0,163.0,0.0,4.0,306.0,271.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1104.0
lut-exp,none,none,off,0,8,3,759.0,164.0,0.0,4.0,295.0,273.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1005.0
lut-exp,none,none,off,0,8,4,782.0,159.0,0.0,4.0,317.0,279.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1114.0
lut-exp,none,none,off,0,8,5,767.0,164.0,0.0,4.0,312.0,263.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1007.0
lut-exp,none,none,off,0,8,6,767.0,226.0,0.0,4.0,163.0,351.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1124.0
lut-exp,none,none,off,0,8,7,769.0,231.0,0.0,4.0,162.0,350.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1058.0
lut-exp,none,none,off,0,8,8,770.0,228.0,0.0,4.0,162.0,352.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1017.0
lut-exp,none,none,off,0,8,9,768.0,228.0,0.0,4.0,162.0,351.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1036.0
lut-exp,none,none,off,0,8,10,766.0,225.0,0.0,4.0,160.0,353.0,8.0,7.0,3.0,6.0,0.0,0.0,0.0,1082.0
lut-exp,none,none,off,0,8,11,763.0,225.0,0.0,4.0,160.0,352.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,1059.0
lut-exp,none,none,off,0,8,12,765.0,229.0,0.0,4.0,160.0,349.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1117.0
lut-exp,none,none,off,0,8,13,764.0,226.0,0.0,4.0,158.0,353.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1038.0
lut-exp,none,none,off,0,8,14,764.0,227.0,0.0,4.0,159.0,351.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1048.0
lut-exp,none,none,off,0,8,15,761.0,226.0,0.0,4.0,159.0,349.0,8.0,6.0,3.0,6.0,0.0,0.0,0.0,1064.0
