mode,function,kernel,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,host_elapsed
scna-int8,exp,tree,32,4,17,993.0,294.0,237.0,3.0,361.0,323.0,5.0,4.0,1291.0
scna-int8,exp,tree,32,4,18,990.0,290.0,237.0,3.0,359.0,327.0,5.0,3.0,1235.0
scna-int8,exp,tree,32,4,19,999.0,291.0,237.0,2.0,360.0,335.0,4.0,4.0,1325.0
scna-int8,exp,tree,32,8,0,1240.0,538.0,448.0,4.0,344.0,331.0,8.0,7.0,1553.0
scna-int8,exp,tree,32,8,1,1218.0,543.0,449.0,4.0,347.0,300.0,8.0,8.0,1557.0
scna-int8,exp,tree,32,8,2,1254.0,543.0,449.0,4.0,353.0,331.0,8.0,7.0,1556.0
scna-int8,exp,tree,32,8,3,1248.0,544.0,449.0,4.0,350.0,327.0,8.0,7.0,1542.0
scna-int8,exp,tree,32,8,4,1239.0,544.0,449.0,4.0,320.0,346.0,8.0,8.0,1551.0
scna-int8,exp,tree,32,8,5,1246.0,540.0,449.0,4.0,349.0,329.0,8.0,8.0,1549.0
scna-int8,exp,tree,32,8,6,1249.0,544.0,449.0,4.0,349.0,328.0,8.0,8.0,1550.0
scna-int8,exp,tree,32,8,7,1245.0,540.0,449.0,4.0,350.0,327.0,8.0,8.0,1548.0
scna-int8,exp,tree,32,8,8,1254.0,544.0,449.0,4.0,355.0,328.0,8.0,7.0,1552.0
scna-int8,exp,tree,32,8,9,1240.0,538.0,449.0,4.0,350.0,324.0,8.0,8.0,1550.0
scna-int8,exp,tree,32,8,10,1243.0,542.0,448.0,4.0,352.0,321.0,8.0,8.0,1603.0
scna-int8,exp,tree,32,8,11,1312.0,561.0,456.0,4.0,380.0,343.0,8.0,8.0,1603.0
scna-int8,exp,tree,32,8,12,1290.0,561.0,455.0,4.0,372.0,330.0,8.0,7.0,1568.0
scna-int8,exp,tree,32,8,13,1306.0,556.0,455.0,4.0,385.0,337.0,8.0,8.0,1570.0
scna-int8,exp,tree,32,8,14,1297.0,555.0,455.0,4.0,372.0,340.0,8.0,9.0,1573.0
scna-int8,exp,tree,32,8,15,1298.0,558.0,455.0,4.0,369.0,343.0,8.0,8.0,1616.0
scna-int8,exp,tree,32,8,16,1302.0,556.0,455.0,4.0,384.0,335.0,8.0,7.0,1657.0
scna-int8,exp,tree,32,8,17,1299.0,556.0,455.0,5.0,381.0,334.0,8.0,7.0,1600.0
scna-int8,exp,tree,32,8,18,1301.0,553.0,455.0,4.0,390.0,330.0,8.0,7.0,1578.0
scna-int8,exp,tree,32,8,19,1287.0,556.0,455.0,4.0,366.0,337.0,8.0,7.0,1589.0
scna-int8,exp,tree,32,16,0,1787.0,1064.0,883.0,8.0,353.0,325.0,12.0,12.0,2131.0
scna-int8,exp,tree,32,16,1,1797.0,1070.0,886.0,8.0,357.0,324.0,12.0,13.0,2096.0
scna-int8,exp,tree,32,16,2,1841.0,1081.0,889.0,9.0,384.0,328.0,13.0,13.0,2128.0
scna-int8,exp,tree,32,16,3,1832.0,1071.0,891.0,8.0,386.0,330.0,12.0,12.0,2118.0
scna-int8,exp,tree,32,16,4,1833.0,1075.0,891.0,8.0,381.0,331.0,12.0,13.0,2145.0
scna-int8,exp,tree,32,16,5,1824.0,1077.0,891.0,8.0,375.0,328.0,12.0,12.0,2192.0
scna-int8,exp,tree,32,16,6,1832.0,1076.0,889.0,8.0,380.0,330.0,12.0,13.0,2121.0
scna-int8,exp,tree,32,16,7,1815.0,1070.0,888.0,8.0,380.0,319.0,12.0,13.0,2081.0
scna-int8,exp,tree,32,16,8,1808.0,1071.0,886.0,8.0,370.0,322.0,12.0,13.0,2072.0
scna-int8,exp,tree,32,16,9,1814.0,1070.0,886.0,8.0,371.0,328.0,12.0,12.0,2137.0
scna-int8,exp,tree,32,16,10,1817.0,1071.0,886.0,8.0,372.0,328.0,12.0,13.0,2122.0
scna-int8,exp,tree,32,16,11,1812.0,1069.0,885.0,8.0,368.0,329.0,12.0,13.0,2131.0
scna-int8,exp,tree,32,16,12,1806.0,1072.0,886.0,8.0,370.0,318.0,12.0,12.0,2122.0
scna-int8,exp,tree,32,16,13,1798.0,1068.0,885.0,9.0,361.0,323.0,12.0,12.0,2165.0
scna-int8,exp,tree,32,16,14,1801.0,1070.0,886.0,9.0,373.0,312.0,12.0,12.0,2152.0
scna-int8,exp,tree,32,16,15,1809.0,1070.0,885.0,8.0,374.0,320.0,12.0,12.0,2182.0
scna-int8,exp,tree,32,16,16,1807.0,1066.0,885.0,9.0,374.0,320.0,12.0,13.0,2159.0
scna-int8,exp,tree,32,16,17,1804.0,1070.0,885.0,8.0,369.0,319.0,12.0,13.0,2168.0
scna-int8,exp,tree,32,16,18,1803.0,1071.0,885.0,7.0,372.0,316.0,12.0,12.0,2109.0
scna-int8,exp,tree,32,16,19,1799.0,1067.0,885.0,8.0,361.0,325.0,12.0,13.0,2105.0
scna-int8,exp,tree,32,32,0,2896.0,2127.0,1755.0,15.0,357.0,324.0,24.0,25.0,3238.0
scna-int8,exp,tree,32,32,1,2905.0,2127.0,1755.0,15.0,361.0,328.0,24.0,25.0,3206.0
scna-int8,exp,tree,32,32,2,2891.0,2126.0,1754.0,15.0,353.0,323.0,24.0,25.0,3247.0
scna-int8,exp,tree,32,32,3,2924.0,2129.0,1756.0,15.0,370.0,337.0,24.0,25.0,3269.0
scna-int8,exp,tree,32,32,4,2940.0,2134.0,1758.0,16.0,382.0,335.0,24.0,25.0,3285.0
scna-int8,exp,tree,32,32,5,2939.0,2134.0,1760.0,15.0,382.0,334.0,24.0,25.0,3276.0
scna-int8,exp,tree,32,32,6,2936.0,2134.0,1759.0,15.0,382.0,333.0,24.0,24.0,3247.0
scna-int8,exp,tree,32,32,7,2922.0,2129.0,1760.0,15.0,372.0,334.0,24.0,24.0,3238.0
scna-int8,exp,tree,32,32,8,2939.0,2134.0,1759.0,15.0,383.0,334.0,24.0,25.0,3305.0
scna-int8,exp,tree,32,32,9,2939.0,2138.0,1759.0,15.0,381.0,332.0,24.0,24.0,3316.0
scna-int8,exp,tree,32,32,10,2939.0,2135.0,1758.0,15.0,382.0,334.0,24.0,24.0,3313.0
scna-int8,exp,tree,32,32,11,2940.0,2136.0,1759.0,15.0,383.0,334.0,24.0,24.0,3313.0
scna-int8,exp,tree,32,32,12,2932.0,2129.0,1759.0,15.0,381.0,334.0,24.0,25.0,3286.0
scna-int8,exp,tree,32,32,13,2927.0,2131.0,1759.0,15.0,376.0,332.0,24.0,24.0,3330.0
scna-int8,exp,tree,32,32,14,2935.0,2134.0,1759.0,15.0,380.0,332.0,24.0,25.0,3317.0
scna-int8,exp,tree,32,32,15,2928.0,2126.0,1758.0,15.0,382.0,332.0,24.0,24.0,3324.0
scna-int8,exp,tree,32,32,16,2929.0,2131.0,1758.0,15.0,377.0,333.0,24.0,24.0,3285.0
scna-int8,exp,tree,32,32,17,2923.0,2135.0,1758.0,15.0,367.0,332.0,24.0,25.0,3286.0
scna-int8,exp,tree,32,32,18,2927.0,2128.0,1759.0,15.0,378.0,333.0,24.0,24.0,3254.0
scna-int8,exp,tree,32,32,19,2890.0,2125.0,1755.0,15.0,351.0,325.0,24.0,25.0,3238.0
scna-int8,exp2,direct,8,4,0,704.0,209.0,168.0,2.0,258.0,225.0,4.0,2.0,962.0
scna-int8,exp2,direct,8,4,1,698.0,209.0,168.0,2.0,255.0,223.0,4.0,2.0,1005.0
scna-int8,exp2,direct,8,4,2,699.0,210.0,168.0,2.0,255.0,223.0,4.0,2.0,951.0
scna-int8,exp2,direct,8,4,3,710.0,209.0,167.0,2.0,267.0,222.0,4.0,2.0,1012.0
scna-int8,exp2,direct,8,4,4,694.0,209.0,167.0,2.0,252.0,222.0,4.0,2.0,942.0
scna-int8,exp2,direct,8,4,5,696.0,208.0,167.0,2.0,254.0,223.0,4.0,2.0,933.0
scna-int8,exp2,direct,8,4,6,702.0,210.0,167.0,2.0,256.0,225.0,4.0,2.0,940.0
scna-int8,exp2,direct,8,4,7,703.0,210.0,167.0,2.0,256.0,225.0,4.0,2.0,921.0
scna-int8,exp2,direct,8,4,8,703.0,212.0,167.0,2.0,253.0,226.0,4.0,2.0,945.0
scna-int8,exp2,direct,8,4,9,704.0,211.0,168.0,2.0,253.0,227.0,4.0,3.0,926.0
scna-int8,exp2,direct,8,4,10,702.0,212.0,168.0,2.0,253.0,226.0,4.0,2.0,945.0
scna-int8,exp2,direct,8,4,11,702.0,212.0,168.0,2.0,255.0,224.0,4.0,2.0,921.0
scna-int8,exp2,direct,8,4,12,705.0,213.0,167.0,2.0,253.0,227.0,4.0,2.0,928.0
scna-int8,exp2,direct,8,4,13,700.0,211.0,167.0,2.0,253.0,224.0,4.0,2.0,945.0
scna-int8,exp2,direct,8,4,14,703.0,212.0,167.0,2.0,254.0,225.0,4.0,2.0,919.0
scna-int8,exp2,direct,8,4,15,701.0,212.0,167.0,2.0,252.0,225.0,4.0,2.0,914.0
scna-int8,exp2,direct,8,4,16,703.0,211.0,166.0,2.0,255.0,226.0,4.0,2.0,943.0
scna-int8,exp2,direct,8,4,17,703.0,212.0,167.0,2.0,253.0,227.0,4.0,2.0,937.0
scna-int8,exp2,direct,8,4,18,703.0,211.0,167.0,2.0,254.0,226.0,4.0,2.0,931.0
scna-int8,exp2,direct,8,4,19,701.0,212.0,167.0,2.0,252.0,225.0,4.0,2.0,930.0
scna-int8,exp2,direct,8,8,0,1059.0,415.0,329.0,4.0,322.0,296.0,8.0,7.0,1279.0
scna-int8,exp2,direct,8,8,1,1060.0,415.0,330.0,4.0,324.0,297.0,8.0,6.0,1384.0
scna-int8,exp2,direct,8,8,2,1060.0,419.0,329.0,4.0,326.0,289.0,9.0,7.0,1384.0
scna-int8,exp2,direct,8,8,3,1067.0,417.0,329.0,4.0,325.0,298.0,9.0,7.0,1378.0
scna-int8,exp2,direct,8,8,4,1056.0,416.0,329.0,4.0,325.0,289.0,9.0,7.0,1270.0
scna-int8,exp2,direct,8,8,5,1062.0,417.0,329.0,4.0,323.0,297.0,8.0,7.0,1281.0
scna-int8,exp2,direct,8,8,6,1066.0,417.0,330.0,4.0,324.0,298.0,9.0,6.0,1377.0
scna-int8,exp2,direct,8,8,7,1056.0,417.0,329.0,4.0,326.0,289.0,8.0,6.0,1287.0
scna-int8,exp2,direct,8,8,8,1060.0,419.0,329.0,4.0,324.0,293.0,8.0,6.0,1362.0
scna-int8,exp2,direct,8,8,9,1086.0,416.0,330.0,4.0,330.0,314.0,9.0,7.0,1366.0
scna-int8,exp2,direct,8,8,10,1062.0,417.0,330.0,4.0,314.0,306.0,8.0,7.0,1377.0
scna-int8,exp2,direct,8,8,11,1058.0,418.0,330.0,4.0,326.0,289.0,8.0,6.0,1328.0
scna-int8,exp2,direct,8,8,12,1266.0,458.0,343.0,4.0,425.0,358.0,8.0,7.0,1584.0
scna-int8,exp2,direct,8,8,13,1267.0,457.0,342.0,4.0,423.0,361.0,8.0,6.0,1507.0
scna-int8,exp2,direct,8,8,14,1271.0,456.0,342.0,4.0,433.0,356.0,8.0,7.0,1600.0
scna-int8,exp2,direct,8,8,15,1271.0,456.0,341.0,4.0,425.0,363.0,8.0,8.0,1578.0
scna-int8,exp2,direct,8,8,16,1268.0,457.0,342.0,4.0,426.0,360.0,8.0,7.0,1559.0
scna-int8,exp2,direct,8,8,17,1272.0,460.0,343.0,4.0,426.0,360.0,9.0,7.0,1493.0
scna-int8,exp2,direct,8,8,18,1266.0,455.0,341.0,4.0,423.0,361.0,8.0,7.0,1550.0
scna-int8,exp2,direct,8,8,19,1271.0,458.0,342.0,4.0,424.0,363.0,9.0,6.0,1596.0
scna-int8,exp2,direct,8,16,0,1524.0,832.0,653.0,8.0,328.0,321.0,12.0,10.0,1781.0
scna-int8,exp2,direct,8,16,1,1534.0,836.0,654.0,8.0,334.0,321.0,12.0,10.0,1785.0
scna-int8,exp2,direct,8,16,2,1530.0,829.0,653.0,8.0,336.0,323.0,12.0,10.0,1790.0
scna-int8,exp2,direct,8,16,3,1496.0,834.0,654.0,8.0,326.0,294.0,12.0,10.0,1799.0
scna-int8,exp2,direct,8,16,4,1513.0,833.0,654.0,7.0,334.0,304.0,12.0,10.0,1777.0
scna-int8,exp2,direct,8,16,5,1525.0,832.0,654.0,8.0,329.0,322.0,12.0,10.0,1779.0
scna-int8,exp2,direct,8,16,6,1543.0,838.0,653.0,8.0,330.0,333.0,12.0,10.0,1816.0
scna-int8,exp2,direct,8,16,7,1646.0,862.0,661.0,7.0,400.0,343.0,12.0,10.0,1924.0
scna-int8,exp2,direct,8,16,8,1649.0,862.0,661.0,8.0,400.0,344.0,12.0,10.0,1938.0
scna-int8,exp2,direct,8,16,9,1658.0,861.0,661.0,8.0,407.0,347.0,12.0,10.0,1957.0
scna-int8,exp2,direct,8,16,10,1644.0,861.0,661.0,8.0,392.0,349.0,12.0,10.0,1957.0
scna-int8,exp2,direct,8,16,11,1648.0,860.0,660.0,7.0,397.0,350.0,12.0,10.0,1945.0
scna-int8,exp2,direct,8,16,12,1642.0,861.0,661.0,8.0,397.0,342.0,12.0,10.0,1918.0
scna-int8,exp2,direct,8,16,13,1652.0,862.0,659.0,8.0,400.0,348.0,12.0,10.0,1987.0
scna-int8,exp2,direct,8,16,14,1642.0,862.0,660.0,8.0,397.0,340.0,12.0,11.0,1932.0
scna-int8,exp2,direct,8,16,15,1655.0,864.0,659.0,8.0,401.0,348.0,12.0,10.0,2005.0
scna-int8,exp2,direct,8,16,16,1648.0,866.0,660.0,8.0,398.0,341.0,12.0,11.0,1887.0
scna-int8,exp2,direct,8,16,17,1645.0,863.0,659.0,8.0,399.0,340.0,12.0,11.0,1938.0
scna-int8,exp2,direct,8,16,18,1646.0,862.0,661.0,7.0,398.0,345.0,12.0,10.0,2006.0
scna-int8,exp2,direct,8,16,19,1642.0,862.0,661.0,8.0,398.0,339.0,12.0,11.0,1895.0
scna-int8,exp2,direct,8,32,0,2351.0,1648.0,1300.0,15.0,317.0,301.0,24.0,23.0,2698.0
scna-int8,exp2,direct,8,32,1,2364.0,1657.0,1301.0,15.0,316.0,305.0,24.0,22.0,2626.0
scna-int8,exp2,direct,8,32,2,2366.0,1655.0,1301.0,15.0,319.0,307.0,24.0,22.0,2621.0
scna-int8,exp2,direct,8,32,3,2346.0,1648.0,1301.0,15.0,313.0,301.0,24.0,22.0,2667.0
scna-int8,exp2,direct,8,32,4,2355.0,1653.0,1300.0,15.0,315.0,302.0,24.0,22.0,2717.0
scna-int8,exp2,direct,8,32,5,2364.0,1666.0,1301.0,15.0,307.0,306.0,24.0,22.0,2649.0
scna-int8,exp2,direct,8,32,6,2434.0,1682.0,1301.0,15.0,353.0,314.0,24.0,23.0,2719.0
scna-int8,exp2,direct,8,32,7,2445.0,1677.0,1302.0,15.0,361.0,320.0,24.0,23.0,2738.0
scna-int8,exp2,direct,8,32,8,2443.0,1676.0,1302.0,15.0,355.0,327.0,24.0,22.0,2726.0
scna-int8,exp2,direct,8,32,9,2453.0,1680.0,1301.0,15.0,355.0,332.0,24.0,23.0,2789.0
scna-int8,exp2,direct,8,32,10,2412.0,1672.0,1301.0,15.0,340.0,315.0,24.0,22.0,2660.0
scna-int8,exp2,direct,8,32,11,2402.0,1667.0,1301.0,15.0,336.0,314.0,24.0,23.0,2756.0
scna-int8,exp2,direct,8,32,12,2430.0,1677.0,1301.0,15.0,352.0,317.0,24.0,22.0,2750.0
scna-int8,exp2,direct,8,32,13,2431.0,1671.0,1302.0,15.0,350.0,323.0,24.0,23.0,2734.0
scna-int8,exp2,direct,8,32,14,2422.0,1677.0,1301.0,15.0,346.0,312.0,24.0,24.0,2782.0
scna-int8,exp2,direct,8,32,15,2403.0,1669.0,1301.0,15.0,338.0,311.0,24.0,22.0,2708.0
scna-int8,exp2,direct,8,32,16,2417.0,1673.0,1301.0,15.0,348.0,311.0,24.0,23.0,2789.0
scna-int8,exp2,direct,8,32,17,2435.0,1673.0,1300.0,15.0,349.0,327.0,24.0,24.0,2776.0
scna-int8,exp2,direct,8,32,18,2427.0,1678.0,1301.0,15.0,345.0,318.0,24.0,23.0,2698.0
scna-int8,exp2,direct,8,32,19,2426.0,1675.0,1301.0,15.0,346.0,319.0,24.0,23.0,2678.0
scna-int8,exp2,direct,16,4,0,853.0,255.0,213.0,2.0,305.0,279.0,4.0,4.0,1112.0
scna-int8,exp2,direct,16,4,1,846.0,257.0,213.0,2.0,304.0,271.0,4.0,3.0,1100.0
scna-int8,exp2,direct,16,4,2,845.0,256.0,214.0,2.0,291.0,285.0,4.0,3.0,1104.0
scna-int8,exp2,direct,16,4,3,851.0,256.0,213.0,2.0,303.0,278.0,4.0,3.0,1110.0
scna-int8,exp2,direct,16,4,4,785.0,252.0,213.0,2.0,273.0,247.0,4.0,3.0,1009.0
scna-int8,exp2,direct,16,4,5,787.0,253.0,213.0,2.0,273.0,248.0,4.0,3.0,1114.0
scna-int8,exp2,direct,16,4,6,896.0,258.0,213.0,2.0,314.0,311.0,4.0,3.0,1194.0
scna-int8,exp2,direct,16,4,7,896.0,260.0,213.0,2.0,299.0,324.0,4.0,3.0,1217.0
scna-int8,exp2,direct,16,4,8,915.0,260.0,213.0,2.0,337.0,304.0,4.0,4.0,1200.0
scna-int8,exp2,direct,16,4,9,911.0,257.0,213.0,2.0,319.0,321.0,4.0,4.0,1189.0
scna-int8,exp2,direct,16,4,10,924.0,257.0,213.0,2.0,317.0,336.0,4.0,4.0,1188.0
scna-int8,exp2,direct,16,4,11,923.0,258.0,213.0,2.0,332.0,319.0,4.0,4.0,1185.0
scna-int8,exp2,direct,16,4,12,926.0,259.0,213.0,2.0,331.0,323.0,4.0,3.0,1190.0
scna-int8,exp2,direct,16,4,13,926.0,259.0,213.0,2.0,322.0,331.0,4.0,4.0,1201.0
scna-int8,exp2,direct,16,4,14,920.0,260.0,213.0,2.0,306.0,340.0,4.0,4.0,1191.0
scna-int8,exp2,direct,16,4,15,928.0,259.0,213.0,2.0,320.0,335.0,4.0,4.0,1186.0
scna-int8,exp2,direct,16,4,16,918.0,258.0,213.0,2.0,307.0,339.0,4.0,4.0,1186.0
scna-int8,exp2,direct,16,4,17,918.0,258.0,213.0,2.0,329.0,317.0,4.0,3.0,1186.0
scna-int8,exp2,direct,16,4,18,928.0,259.0,213.0,2.0,333.0,323.0,4.0,3.0,1184.0
scna-int8,exp2,direct,16,4,19,993.0,270.0,216.0,2.0,360.0,349.0,4.0,4.0,1253.0
scna-int8,exp2,direct,16,8,0,1145.0,502.0,417.0,4.0,318.0,298.0,8.0,8.0,1406.0
scna-int8,exp2,direct,16,8,1,1180.0,507.0,419.0,4.0,333.0,311.0,8.0,9.0,1434.0
scna-int8,exp2,direct,16,8,2,1192.0,507.0,417.0,4.0,315.0,342.0,8.0,8.0,1436.0
scna-int8,exp2,direct,16,8,3,1187.0,509.0,418.0,4.0,333.0,316.0,8.0,9.0,1428.0
scna-int8,exp2,direct,16,8,4,1198.0,508.0,418.0,4.0,336.0,326.0,8.0,8.0,1432.0
scna-int8,exp2,direct,16,8,5,1201.0,509.0,418.0,4.0,332.0,332.0,8.0,8.0,1550.0
scna-int8,exp2,direct,16,8,6,1212.0,506.0,418.0,4.0,337.0,340.0,8.0,9.0,1542.0
scna-int8,exp2,direct,16,8,7,1202.0,510.0,418.0,4.0,341.0,322.0,8.0,9.0,1544.0
scna-int8,exp2,direct,16,8,8,1186.0,509.0,418.0,4.0,336.0,313.0,8.0,8.0,1432.0
scna-int8,exp2,direct,16,8,9,1144.0,503.0,418.0,4.0,308.0,305.0,8.0,8.0,1454.0
scna-int8,exp2,direct,16,8,10,1074.0,500.0,417.0,4.0,286.0,260.0,8.0,8.0,1570.0
scna-int8,exp2,direct,16,8,11,1080.0,501.0,417.0,4.0,279.0,272.0,8.0,8.0,1378.0
scna-int8,exp2,direct,16,8,12,1097.0,505.0,417.0,4.0,290.0,273.0,9.0,8.0,1463.0
scna-int8,exp2,direct,16,8,13,1104.0,508.0,417.0,4.0,293.0,273.0,9.0,9.0,1419.0
scna-int8,exp2,direct,16,8,14,1112.0,507.0,416.0,4.0,303.0,273.0,8.0,9.0,1397.0
scna-int8,exp2,direct,16,8,15,1112.0,507.0,417.0,4.0,292.0,284.0,9.0,8.0,1484.0
scna-int8,exp2,direct,16,8,16,1104.0,506.0,417.0,4.0,298.0,272.0,8.0,8.0,1351.0
scna-int8,exp2,direct,16,8,17,1107.0,506.0,417.0,4.0,286.0,285.0,9.0,9.0,1368.0
scna-int8,exp2,direct,16,8,18,1113.0,507.0,417.0,4.0,292.0,285.0,9.0,8.0,1399.0
scna-int8,exp2,direct,16,8,19,1109.0,505.0,417.0,4.0,292.0,283.0,8.0,9.0,1470.0
scna-int8,exp2,direct,16,16,0,1631.0,1000.0,827.0,8.0,305.0,279.0,12.0,13.0,1976.0
scna-int8,exp2,direct,16,16,1,1664.0,999.0,827.0,8.0,306.0,314.0,12.0,12.0,1986.0
scna-int8,exp2,direct,16,16,2,1724.0,1017.0,827.0,8.0,341.0,321.0,12.0,12.0,1978.0
scna-int8,exp2,direct,16,16,3,1718.0,1014.0,828.0,8.0,340.0,320.0,12.0,11.0,2001.0
scna-int8,exp2,direct,16,16,4,1737.0,1016.0,827.0,8.0,350.0,324.0,12.0,12.0,2007.0
scna-int8,exp2,direct,16,16,5,1695.0,1006.0,828.0,8.0,328.0,315.0,12.0,13.0,1972.0
scna-int8,exp2,direct,16,16,6,1714.0,1018.0,826.0,8.0,339.0,313.0,12.0,11.0,2083.0
scna-int8,exp2,direct,16,16,7,1727.0,1012.0,827.0,8.0,344.0,326.0,12.0,12.0,2026.0
scna-int8,exp2,direct,16,16,8,1728.0,1016.0,827.0,9.0,342.0,324.0,12.0,12.0,2100.0
scna-int8,exp2,direct,16,16,9,1734.0,1019.0,828.0,7.0,343.0,327.0,12.0,12.0,2024.0
scna-int8,exp2,direct,16,16,10,1774.0,1022.0,829.0,8.0,363.0,344.0,12.0,12.0,2052.0
scna-int8,exp2,direct,16,16,11,1749.0,1015.0,828.0,8.0,354.0,335.0,12.0,12.0,2023.0
scna-int8,exp2,direct,16,16,12,1757.0,1018.0,828.0,9.0,348.0,345.0,12.0,12.0,2084.0
scna-int8,exp2,direct,16,16,13,1760.0,1021.0,828.0,8.0,356.0,338.0,12.0,12.0,2114.0
scna-int8,exp2,direct,16,16,14,1765.0,1021.0,828.0,8.0,364.0,334.0,12.0,12.0,2035.0
scna-int8,exp2,direct,16,16,15,1764.0,1023.0,828.0,8.0,361.0,334.0,12.0,13.0,2016.0
scna-int8,exp2,direct,16,16,16,1759.0,1019.0,828.0,8.0,352.0,343.0,12.0,12.0,2028.0
scna-int8,exp2,direct,16,16,17,1768.0,1022.0,828.0,8.0,367.0,333.0,12.0,13.0,2027.0
scna-int8,exp2,direct,16,16,18,1756.0,1018.0,827.0,8.0,354.0,338.0,12.0,13.0,2115.0
scna-int8,exp2,direct,16,16,19,1760.0,1021.0,828.0,8.0,360.0,333.0,12.0,13.0,2035.0
scna-int8,exp2,direct,16,32,0,2724.0,1990.0,1648.0,15.0,344.0,302.0,24.0,23.0,2993.0
scna-int8,exp2,direct,16,32,1,2713.0,2004.0,1645.0,15.0,314.0,307.0,24.0,24.0,2983.0
scna-int8,exp2,direct,16,32,2,2743.0,2022.0,1646.0,15.0,328.0,305.0,24.0,25.0,3105.0
scna-int8,exp2,direct,16,32,3,2770.0,2020.0,1644.0,15.0,337.0,325.0,24.0,24.0,3063.0
scna-int8,exp2,direct,16,32,4,2776.0,2025.0,1644.0,15.0,344.0,320.0,24.0,23.0,3119.0
scna-int8,exp2,direct,16,32,5,2817.0,2035.0,1647.0,15.0,355.0,338.0,24.0,24.0,3178.0
scna-int8,exp2,direct,16,32,6,2823.0,2028.0,1647.0,15.0,363.0,343.0,24.0,24.0,3121.0
scna-int8,exp2,direct,16,32,7,2808.0,2029.0,1645.0,15.0,356.0,334.0,24.0,24.0,3173.0
scna-int8,exp2,direct,16,32,8,2802.0,2031.0,1646.0,15.0,356.0,327.0,24.0,24.0,3084.0
scna-int8,exp2,direct,16,32,9,2814.0,2028.0,1647.0,15.0,360.0,338.0,24.0,24.0,3161.0
scna-int8,exp2,direct,16,32,10,2806.0,2035.0,1645.0,15.0,357.0,326.0,24.0,24.0,3187.0
scna-int8,exp2,direct,16,32,11,2815.0,2030.0,1646.0,15.0,359.0,338.0,24.0,24.0,3170.0
scna-int8,exp2,direct,16,32,12,2795.0,2028.0,1645.0,15.0,346.0,333.0,24.0,24.0,3085.0
scna-int8,exp2,direct,16,32,13,2783.0,2027.0,1646.0,15.0,349.0,319.0,24.0,25.0,3061.0
scna-int8,exp2,direct,16,32,14,2808.0,2029.0,1646.0,15.0,353.0,338.0,24.0,24.0,3156.0
scna-int8,exp2,direct,16,32,15,2802.0,2028.0,1645.0,15.0,353.0,333.0,24.0,24.0,3093.0
scna-int8,exp2,direct,16,32,16,2794.0,2026.0,1645.0,15.0,350.0,329.0,24.0,25.0,3075.0
scna-int8,exp2,direct,16,32,17,2804.0,2030.0,1646.0,15.0,353.0,332.0,24.0,25.0,3178.0
scna-int8,exp2,direct,16,32,18,2799.0,2028.0,1644.0,15.0,350.0,332.0,24.0,24.0,3124.0
scna-int8,exp2,direct,16,32,19,2798.0,2028.0,1645.0,15.0,349.0,332.0,24.0,24.0,3200.0
scna-int8,exp2,direct,32,4,0,958.0,341.0,297.0,2.0,316.0,285.0,4.0,5.0,1231.0
scna-int8,exp2,direct,32,4,1,960.0,341.0,297.0,2.0,317.0,286.0,4.0,5.0,1248.0
scna-int8,exp2,direct,32,4,2,974.0,344.0,297.0,2.0,315.0,299.0,4.0,5.0,1241.0
scna-int8,exp2,direct,32,4,3,947.0,340.0,298.0,2.0,299.0,291.0,4.0,6.0,1248.0
scna-int8,exp2,direct,32,4,4,951.0,343.0,298.0,2.0,299.0,293.0,4.0,5.0,1257.0
scna-int8,exp2,direct,32,4,5,952.0,341.0,298.0,2.0,309.0,286.0,4.0,5.0,1270.0
scna-int8,exp2,direct,32,4,6,1032.0,352.0,302.0,2.0,335.0,328.0,4.0,6.0,1269.0
scna-int8,exp2,direct,32,4,7,1063.0,354.0,303.0,2.0,367.0,325.0,4.0,6.0,1298.0
scna-int8,exp2,direct,32,4,8,1059.0,353.0,302.0,2.0,366.0,324.0,4.0,5.0,1329.0
scna-int8,exp2,direct,32,4,9,1066.0,351.0,302.0,3.0,376.0,322.0,4.0,5.0,1334.0
scna-int8,exp2,direct,32,4,10,1069.0,353.0,304.0,2.0,372.0,328.0,4.0,6.0,1353.0
scna-int8,exp2,direct,32,4,11,1074.0,353.0,303.0,3.0,373.0,331.0,4.0,5.0,1381.0
scna-int8,exp2,direct,32,4,12,1057.0,353.0,302.0,2.0,363.0,326.0,4.0,4.0,1376.0
scna-int8,exp2,direct,32,4,13,1084.0,353.0,302.0,2.0,389.0,325.0,4.0,6.0,1355.0
scna-int8,exp2,direct,32,4,14,1071.0,354.0,303.0,2.0,381.0,320.0,4.0,6.0,1423.0
scna-int8,exp2,direct,32,4,15,1059.0,353.0,303.0,2.0,365.0,325.0,4.0,6.0,1312.0
scna-int8,exp2,direct,32,4,16,1065.0,352.0,303.0,2.0,374.0,323.0,4.0,6.0,1298.0
scna-int8,exp2,direct,32,4,17,1138.0,366.0,305.0,2.0,392.0,364.0,4.0,5.0,1498.0
scna-int8,exp2,direct,32,4,18,1172.0,374.0,308.0,2.0,420.0,362.0,4.0,5.0,1450.0
scna-int8,exp2,direct,32,4,19,1171.0,374.0,309.0,2.0,417.0,364.0,4.0,6.0,1478.0
